state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
Washington,2020-09-06,51,70,23,41,46,0,1,1,1,1
Washington,2020-09-13,55,78,24,38,54,0,1,1,1,1
Washington,2020-09-20,59,83,23,40,54,0,1,1,1,1
Washington,2020-09-27,56,84,24,43,52,0,1,1,1,1
Washington,2020-10-04,66,82,25,40,63,0,1,1,1,1
Washington,2020-10-11,66,79,30,41,63,0,1,1,1,1
Washington,2020-10-18,60,90,25,38,50,0,1,1,1,1
Washington,2020-10-25,57,80,24,44,49,0,1,1,1,1
Washington,2020-11-01,51,62,21,35,42,0,1,1,1,1
Washington,2020-11-08,65,80,34,35,46,0,1,1,1,1
Washington,2020-11-15,63,76,25,42,49,0,1,1,1,1
Washington,2020-11-22,64,77,30,33,41,0,1,1,1,1
Washington,2020-11-29,65,81,30,39,50,0,1,1,1,1
Washington,2020-12-06,68,81,24,34,51,0,1,1,1,1
Washington,2020-12-13,66,78,31,35,42,0,1,1,1,1
Washington,2020-12-20,55,77,30,31,33,0,1,1,1,1
Washington,2020-12-27,58,95,27,32,35,0,1,1,1,1
Washington,2021-01-03,54,77,20,46,46,0,1,1,1,1
Washington,2021-01-10,60,83,28,39,51,0,1,0,1,1
Washington,2021-01-17,60,78,27,52,50,0,1,0,1,1
Washington,2021-01-24,72,87,30,45,55,0,1,0,1,1
Washington,2021-01-31,70,82,26,43,45,0,1,0,1,1
Washington,2021-02-07,56,77,29,38,51,0,1,0,1,1
Washington,2021-02-14,66,83,22,46,49,0,1,0,1,1
Washington,2021-02-21,71,91,25,48,46,0,1,0,1,1
Washington,2021-02-28,66,88,25,43,62,0,1,0,1,1
Washington,2021-03-07,74,91,22,40,55,0,1,0,1,1
Washington,2021-03-14,62,80,27,46,53,0,1,0,0,1
Washington,2021-03-21,63,83,21,51,60,0,1,0,0,1
Washington,2021-03-28,52,86,23,42,44,0,1,0,0,1
Washington,2021-04-04,49,81,31,43,46,0,1,0,0,1
Washington,2021-04-11,50,81,29,48,51,0,1,0,0,1
Washington,2021-04-18,66,84,23,44,41,0,1,0,0,1
Washington,2021-04-25,56,88,23,43,51,0,1,0,0,1
Washington,2021-05-02,58,81,25,44,62,0,1,0,0,1
Washington,2021-05-09,58,81,25,44,64,0,1,0,0,1
Washington,2021-05-16,66,88,23,40,58,0,1,0,0,1
Washington,2021-05-23,57,82,21,44,68,0,1,0,0,1
Washington,2021-05-30,59,83,24,40,48,0,1,0,0,1
Washington,2021-06-06,58,80,25,45,56,0,1,0,0,1
Washington,2021-06-13,53,81,26,45,47,0,1,0,0,1
Washington,2021-06-20,46,70,22,46,42,0,1,0,0,1
Washington,2021-06-27,36,76,21,37,45,0,1,0,0,1
Washington,2021-07-04,40,77,22,47,46,0,1,0,0,1
Washington,2021-07-11,47,90,20,43,44,0,1,0,0,1
Washington,2021-07-18,51,84,24,56,53,0,1,0,0,1
Washington,2021-07-25,53,78,22,51,56,0,1,0,0,1
Washington,2021-08-01,45,76,23,39,50,0,1,0,0,1
Washington,2021-08-08,49,84,21,46,48,0,1,0,0,1
Washington,2021-08-15,56,89,21,43,44,0,1,0,0,1
Washington,2021-08-22,48,84,25,44,39,0,1,0,0,1
Washington,2021-08-29,44,73,21,48,54,0,1,0,0,1
Washington,2021-09-05,44,83,20,46,50,0,1,0,0,1
Washington,2021-09-12,43,88,25,39,58,0,1,0,0,0
Washington,2021-09-19,55,90,20,41,53,0,1,0,0,0
Washington,2021-09-26,58,82,25,45,56,0,1,0,0,0
Washington,2021-10-03,54,78,21,48,62,0,1,0,0,0
Washington,2021-10-10,60,84,23,46,66,0,1,0,0,0
Washington,2021-10-17,56,88,23,44,64,0,1,0,0,0
Washington,2021-10-24,71,78,22,48,62,0,1,0,0,0
Washington,2021-10-31,60,86,23,38,58,0,1,0,0,0
Washington,2021-11-07,66,88,26,47,67,0,1,0,0,0
Washington,2021-11-14,60,89,30,41,62,0,1,0,0,0
Washington,2021-11-21,50,77,26,30,51,0,1,0,0,0
Washington,2021-11-28,61,83,27,47,63,0,1,0,0,0
Washington,2021-12-05,56,87,34,47,59,0,1,0,0,0
Washington,2021-12-12,61,94,29,44,51,0,1,0,0,0
Washington,2021-12-19,43,73,33,27,38,0,1,0,0,0
Washington,2021-12-26,38,65,21,28,38,0,1,0,0,0
Washington,2022-01-02,55,86,25,48,55,0,1,0,0,0
Washington,2022-01-09,57,81,25,49,60,0,1,0,0,0
Washington,2022-01-16,65,94,28,49,68,0,1,0,0,0
Washington,2022-01-23,77,85,27,54,56,0,1,0,0,0
Washington,2022-01-30,72,91,34,55,58,0,1,0,0,0
Washington,2022-02-06,62,89,26,53,72,0,1,0,0,0
Washington,2022-02-13,70,100,28,51,63,0,1,0,0,0
Washington,2022-02-20,64,91,28,52,59,0,1,0,0,0
Washington,2022-02-27,63,94,26,53,64,0,1,0,0,0
