state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
Massachusetts,2020-07-12,44,71,16,29,39,0,1,0,0,0
Massachusetts,2020-07-19,60,78,21,25,38,0,1,0,0,0
Massachusetts,2020-07-26,46,86,25,24,35,0,1,0,0,0
Massachusetts,2020-08-02,62,71,20,29,39,0,1,0,0,1
Massachusetts,2020-08-09,49,79,24,29,36,0,1,0,0,1
Massachusetts,2020-08-16,59,84,24,28,35,0,1,0,0,1
Massachusetts,2020-08-23,46,84,23,28,34,0,1,0,0,1
Massachusetts,2020-08-30,52,85,24,29,40,0,1,0,0,1
Massachusetts,2020-09-06,52,81,20,30,48,0,1,0,0,1
Massachusetts,2020-09-13,50,81,19,31,38,0,1,0,0,1
Massachusetts,2020-09-20,56,74,21,29,38,0,1,0,0,1
Massachusetts,2020-09-27,54,79,26,26,43,0,1,0,0,1
Massachusetts,2020-10-04,53,80,22,30,58,0,1,0,0,1
Massachusetts,2020-10-11,51,85,22,25,43,0,1,0,0,1
Massachusetts,2020-10-18,59,87,26,34,46,0,1,0,0,1
Massachusetts,2020-10-25,57,79,19,25,40,0,1,0,0,1
Massachusetts,2020-11-01,50,67,21,21,36,0,1,0,0,1
Massachusetts,2020-11-08,61,79,23,28,38,0,1,0,0,1
Massachusetts,2020-11-15,63,75,16,24,44,0,1,0,0,1
Massachusetts,2020-11-22,48,72,27,19,28,0,1,0,0,1
Massachusetts,2020-11-29,66,75,24,22,35,0,1,0,0,1
Massachusetts,2020-12-06,61,82,23,24,37,0,1,0,0,1
Massachusetts,2020-12-13,56,79,18,14,36,0,1,0,0,1
Massachusetts,2020-12-20,42,67,27,19,26,0,1,0,0,1
Massachusetts,2020-12-27,53,77,19,23,24,0,1,0,0,1
Massachusetts,2021-01-03,50,91,18,23,38,0,1,0,0,1
Massachusetts,2021-01-10,55,80,21,26,38,0,1,0,0,1
Massachusetts,2021-01-17,52,88,25,25,35,0,1,0,0,1
Massachusetts,2021-01-24,58,88,24,28,40,0,1,0,0,1
Massachusetts,2021-01-31,68,84,25,26,38,0,1,0,0,1
Massachusetts,2021-02-07,61,77,28,28,37,0,1,0,0,1
Massachusetts,2021-02-14,56,81,24,28,42,0,1,0,0,1
Massachusetts,2021-02-21,63,82,19,31,40,0,1,0,0,1
Massachusetts,2021-02-28,52,86,22,29,42,0,1,0,0,1
Massachusetts,2021-03-07,55,87,18,28,42,0,1,0,0,1
Massachusetts,2021-03-14,61,89,21,27,40,0,1,0,0,1
Massachusetts,2021-03-21,58,84,24,27,44,0,1,0,0,1
Massachusetts,2021-03-28,54,80,21,28,38,0,1,0,0,0
Massachusetts,2021-04-04,60,94,27,27,38,0,1,0,0,0
Massachusetts,2021-04-11,58,84,27,28,45,0,1,0,0,0
Massachusetts,2021-04-18,49,75,21,25,36,0,1,0,0,0
Massachusetts,2021-04-25,59,85,29,27,49,0,1,0,0,0
Massachusetts,2021-05-02,45,79,24,27,56,0,1,0,0,0
Massachusetts,2021-05-09,52,82,23,29,50,0,1,0,0,0
Massachusetts,2021-05-16,46,79,25,28,49,0,1,0,0,0
Massachusetts,2021-05-23,48,76,22,29,45,0,1,0,0,0
Massachusetts,2021-05-30,52,84,24,29,36,0,0,0,0,0
Massachusetts,2021-06-06,45,86,16,24,37,0,0,0,0,0
Massachusetts,2021-06-13,44,79,20,26,39,0,0,0,0,0
Massachusetts,2021-06-20,44,73,22,28,37,0,0,0,0,0
Massachusetts,2021-06-27,43,79,20,24,34,0,0,0,0,0
Massachusetts,2021-07-04,44,83,16,28,36,0,0,0,0,0
Massachusetts,2021-07-11,41,83,20,32,39,0,0,0,0,0
Massachusetts,2021-07-18,47,81,19,27,31,0,0,0,0,0
Massachusetts,2021-07-25,43,74,21,25,38,0,0,0,0,0
Massachusetts,2021-08-01,46,85,18,28,41,0,0,0,0,0
Massachusetts,2021-08-08,46,90,20,27,33,0,0,0,0,0
Massachusetts,2021-08-15,44,75,23,27,38,0,0,0,0,0
Massachusetts,2021-08-22,41,90,21,30,33,0,0,0,0,0
Massachusetts,2021-08-29,41,84,18,32,40,0,0,0,0,0
Massachusetts,2021-09-05,44,80,21,28,42,0,0,0,0,0
Massachusetts,2021-09-12,48,87,29,32,41,0,0,0,0,0
Massachusetts,2021-09-19,49,77,19,33,40,0,0,0,0,0
Massachusetts,2021-09-26,50,74,26,29,46,0,0,0,0,0
Massachusetts,2021-10-03,59,85,24,30,46,0,0,0,0,0
Massachusetts,2021-10-10,56,81,21,28,54,0,0,0,0,0
Massachusetts,2021-10-17,49,87,21,32,46,0,0,0,0,0
Massachusetts,2021-10-24,55,78,22,35,44,0,0,0,0,0
Massachusetts,2021-10-31,52,85,26,35,52,0,0,0,0,0
Massachusetts,2021-11-07,59,69,23,30,53,0,0,0,0,0
Massachusetts,2021-11-14,58,80,27,30,57,0,0,0,0,0
Massachusetts,2021-11-21,46,76,29,21,30,0,0,0,0,0
Massachusetts,2021-11-28,60,80,26,31,45,0,0,0,0,0
Massachusetts,2021-12-05,60,81,23,31,50,0,0,0,0,0
Massachusetts,2021-12-12,50,77,27,23,46,0,0,0,0,0
Massachusetts,2021-12-19,44,71,27,23,28,0,0,0,0,0
Massachusetts,2021-12-26,35,70,20,19,23,0,0,0,0,0
Massachusetts,2022-01-02,53,89,24,35,44,0,0,0,0,0
Massachusetts,2022-01-09,58,85,26,29,44,0,0,0,0,0
Massachusetts,2022-01-16,54,82,27,33,46,0,0,0,0,0
Massachusetts,2022-01-23,55,81,24,34,55,0,0,0,0,0
Massachusetts,2022-01-30,52,82,27,29,50,0,0,0,0,0
Massachusetts,2022-02-06,66,89,24,35,58,0,0,0,0,0
Massachusetts,2022-02-13,58,80,28,33,55,0,0,0,0,0
Massachusetts,2022-02-20,52,86,26,31,56,0,0,0,0,0
Massachusetts,2022-02-27,55,100,25,39,63,0,0,0,0,0
Massachusetts,2022-03-06,64,92,23,33,59,0,0,0,0,0
Massachusetts,2022-03-13,58,89,27,35,57,0,0,0,0,0
Massachusetts,2022-03-20,59,94,24,30,53,0,0,0,0,0
Massachusetts,2022-03-27,61,88,23,31,63,0,0,0,0,0
Massachusetts,2022-04-03,63,84,30,40,67,0,0,0,0,0
Massachusetts,2022-04-10,69,78,22,32,61,0,0,0,0,0
Massachusetts,2022-04-17,56,81,24,32,59,0,0,0,0,0
Massachusetts,2022-04-24,58,90,27,36,75,0,0,0,0,0
Massachusetts,2022-05-01,69,72,24,33,73,0,0,0,0,0
Massachusetts,2022-05-08,49,84,26,34,58,0,0,0,0,0
Massachusetts,2022-05-15,64,74,21,30,60,0,0,0,0,0
Massachusetts,2022-05-22,47,71,22,25,63,0,0,0,0,0
Massachusetts,2022-05-29,43,70,19,25,44,0,0,0,0,0
Massachusetts,2022-06-05,54,73,23,31,53,0,0,0,0,0
Massachusetts,2022-06-12,54,71,21,30,46,0,0,0,0,0
Massachusetts,2022-06-19,51,72,20,29,41,0,0,0,0,0
Massachusetts,2022-06-26,40,76,20,30,48,0,0,0,0,0
Massachusetts,2022-07-03,49,80,22,28,41,0,0,0,0,0
Massachusetts,2022-07-10,44,81,21,34,43,0,0,0,0,0
Massachusetts,2022-07-17,45,79,21,24,51,0,0,0,0,0
Massachusetts,2022-07-24,44,80,24,32,41,0,0,0,0,0
Massachusetts,2022-07-31,51,77,24,29,46,0,0,0,0,0
Massachusetts,2022-08-07,44,78,23,30,48,0,0,0,0,0
