state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
California,2021-02-21,71,96,24,29,45,0,1,1,1,0
California,2021-02-28,72,92,25,25,46,0,1,1,1,0
California,2021-03-07,67,93,23,25,51,0,1,1,1,0
California,2021-03-14,70,90,23,24,42,0,1,1,1,0
California,2021-03-21,66,92,24,25,45,0,1,1,1,0
California,2021-03-28,60,85,22,25,45,0,1,1,1,0
California,2021-04-04,62,93,23,28,47,0,1,1,1,0
California,2021-04-11,61,97,24,28,43,0,1,1,1,0
California,2021-04-18,66,92,25,27,46,0,1,1,1,0
California,2021-04-25,65,88,23,30,52,0,1,0,1,0
California,2021-05-02,62,89,24,30,59,0,1,0,1,0
California,2021-05-09,63,88,26,30,59,0,1,0,1,0
California,2021-05-16,66,87,23,34,56,0,1,0,1,0
California,2021-05-23,60,90,25,30,51,0,1,0,1,0
California,2021-05-30,61,88,24,30,48,0,1,0,0,0
California,2021-06-06,63,93,22,29,47,0,1,0,0,0
California,2021-06-13,54,85,19,28,40,0,1,0,0,0
California,2021-06-20,54,88,21,28,38,0,1,0,0,0
California,2021-06-27,59,93,22,31,41,0,1,0,0,0
California,2021-07-04,55,90,21,28,43,0,1,0,0,0
California,2021-07-11,60,89,19,32,42,0,1,0,0,0
California,2021-07-18,56,91,22,29,45,0,1,0,0,0
California,2021-07-25,49,87,21,31,51,0,1,0,0,0
California,2021-08-01,47,93,21,31,44,0,1,0,0,0
California,2021-08-08,48,92,22,31,44,0,1,0,0,0
California,2021-08-15,49,92,21,34,44,0,1,0,0,0
California,2021-08-22,50,91,21,35,45,0,1,0,0,0
California,2021-08-29,55,89,23,31,45,0,1,0,0,0
California,2021-09-05,54,95,22,30,47,0,1,0,0,0
California,2021-09-12,54,97,23,31,48,0,1,0,0,0
California,2021-09-19,67,94,22,33,49,0,1,0,0,0
California,2021-09-26,62,92,24,34,49,0,1,0,0,0
California,2021-10-03,61,89,26,33,54,0,1,0,0,0
California,2021-10-10,61,86,25,32,60,0,1,0,0,0
California,2021-10-17,61,87,23,31,46,0,1,0,0,0
California,2021-10-24,59,90,24,33,50,0,1,0,0,0
California,2021-10-31,63,90,22,32,55,0,1,0,0,0
California,2021-11-07,62,86,24,31,50,0,1,0,0,0
California,2021-11-14,64,91,31,33,55,0,1,0,0,0
California,2021-11-21,52,80,27,25,39,0,1,0,0,0
California,2021-11-28,67,92,29,30,57,0,1,0,0,0
California,2021-12-05,67,80,27,31,58,0,1,0,0,0
California,2021-12-12,64,76,26,29,47,0,1,0,0,0
California,2021-12-19,44,72,25,24,33,0,1,0,0,0
California,2021-12-26,45,74,22,20,33,0,1,0,0,0
California,2022-01-02,53,84,25,33,43,0,1,0,0,0
California,2022-01-09,61,95,26,33,47,0,1,0,0,0
California,2022-01-16,60,91,25,34,45,0,1,0,0,0
California,2022-01-23,68,92,24,33,51,0,1,0,0,0
California,2022-01-30,72,89,25,35,60,0,1,0,0,0
California,2022-02-06,82,98,29,35,55,0,1,0,0,0
California,2022-02-13,73,92,28,33,58,0,1,0,0,0
California,2022-02-20,70,98,26,31,57,0,1,0,0,0
California,2022-02-27,76,100,23,35,58,0,1,0,0,0
California,2022-03-06,79,98,25,34,60,0,0,0,0,0
California,2022-03-13,75,99,25,32,61,0,0,0,0,0
California,2022-03-20,72,91,24,32,58,0,0,0,0,0
California,2022-03-27,76,91,27,31,65,0,0,0,0,0
California,2022-04-03,76,96,25,30,64,0,0,0,0,0
California,2022-04-10,70,89,24,30,63,0,0,0,0,0
California,2022-04-17,78,96,26,33,65,0,0,0,0,0
California,2022-04-24,80,98,27,34,76,0,0,0,0,0
California,2022-05-01,80,89,26,35,85,0,0,0,0,0
California,2022-05-08,76,93,27,33,83,0,0,0,0,0
California,2022-05-15,79,90,28,34,75,0,0,0,0,0
California,2022-05-22,72,88,28,35,75,0,0,0,0,0
California,2022-05-29,64,85,22,30,58,0,0,0,0,0
California,2022-06-05,57,85,23,31,58,0,0,0,0,0
California,2022-06-12,58,84,22,29,55,0,0,0,0,0
