state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions
Texas,2020-09-06,61,72,20,40,35,1,1,1,1,0
Texas,2020-09-13,75,80,20,38,33,1,1,1,1,0
Texas,2020-09-20,65,72,18,35,35,1,1,1,1,0
Texas,2020-09-27,62,79,18,38,34,1,1,1,1,0
Texas,2020-10-04,58,77,19,35,40,1,1,1,1,0
Texas,2020-10-11,58,75,17,37,39,1,1,1,1,0
Texas,2020-10-18,67,76,20,35,32,1,1,1,1,0
Texas,2020-10-25,55,74,19,35,33,1,1,1,1,0
Texas,2020-11-01,54,65,16,31,25,1,1,1,1,0
Texas,2020-11-08,70,75,21,35,34,1,1,1,1,0
Texas,2020-11-15,65,78,21,34,32,1,1,1,1,0
Texas,2020-11-22,49,67,20,26,24,1,1,1,1,0
Texas,2020-11-29,71,79,22,37,31,1,1,1,1,0
Texas,2020-12-06,69,76,21,35,29,0,1,1,1,0
Texas,2020-12-13,56,70,21,30,30,0,1,1,1,0
Texas,2020-12-20,44,68,19,20,17,0,1,1,1,0
Texas,2020-12-27,45,73,19,25,22,0,1,1,1,0
Texas,2021-01-03,49,74,17,38,27,0,1,1,1,0
Texas,2021-01-10,52,72,18,39,29,0,1,1,1,0
Texas,2021-01-17,59,73,16,38,32,0,1,1,1,0
Texas,2021-01-24,62,86,16,41,32,0,1,1,1,0
Texas,2021-01-31,66,86,19,39,33,0,1,1,1,0
Texas,2021-02-07,61,73,17,34,31,0,1,1,1,0
Texas,2021-02-14,44,56,16,23,24,0,1,1,1,0
Texas,2021-02-21,59,81,19,35,32,0,1,1,1,0
Texas,2021-02-28,64,79,18,36,35,0,1,1,1,0
Texas,2021-03-07,66,82,16,37,32,0,0,1,1,0
Texas,2021-03-14,52,74,19,38,28,0,0,1,1,0
Texas,2021-03-21,63,84,21,42,33,0,0,0,0,0
Texas,2021-03-28,65,77,18,39,29,0,0,0,0,0
Texas,2021-04-04,67,78,20,38,33,0,0,0,0,0
Texas,2021-04-11,65,76,18,42,37,0,0,0,0,0
Texas,2021-04-18,62,78,20,36,33,0,0,0,0,0
Texas,2021-04-25,63,78,19,37,39,0,0,0,0,0
Texas,2021-05-02,63,76,20,38,45,0,0,0,0,0
Texas,2021-05-09,62,76,20,40,39,0,0,0,0,0
Texas,2021-05-16,56,72,17,38,38,0,0,0,0,0
Texas,2021-05-23,51,73,18,33,30,0,0,0,0,0
Texas,2021-05-30,46,72,19,35,31,0,0,0,0,0
Texas,2021-06-06,47,73,17,37,32,0,0,0,0,0
Texas,2021-06-13,52,70,18,36,31,0,0,0,0,0
Texas,2021-06-20,47,74,19,38,31,0,0,0,0,0
Texas,2021-06-27,45,73,17,40,28,0,0,0,0,0
Texas,2021-07-04,45,76,17,37,28,0,0,0,0,0
Texas,2021-07-11,45,77,16,39,29,0,0,0,0,0
Texas,2021-07-18,52,78,16,42,30,0,0,0,0,0
Texas,2021-07-25,47,81,18,37,34,0,0,0,0,0
Texas,2021-08-01,44,77,19,36,30,0,0,0,0,0
Texas,2021-08-08,44,79,18,39,32,0,0,0,0,0
Texas,2021-08-15,46,80,17,40,31,0,0,0,0,0
Texas,2021-08-22,52,80,16,44,32,0,0,0,0,0
Texas,2021-08-29,47,78,20,38,30,0,0,0,0,0
Texas,2021-09-05,49,79,20,38,32,0,0,0,0,0
Texas,2021-09-12,100,83,19,44,37,0,0,0,0,0
Texas,2021-09-19,56,79,19,43,38,0,0,0,0,0
Texas,2021-09-26,54,79,19,48,36,0,0,0,0,0
Texas,2021-10-03,55,79,19,44,41,0,0,0,0,0
Texas,2021-10-10,56,79,18,42,43,0,0,0,0,0
Texas,2021-10-17,57,76,21,45,40,0,0,0,0,0
Texas,2021-10-24,53,75,19,43,36,0,0,0,0,0
Texas,2021-10-31,58,75,19,44,37,0,0,0,0,0
Texas,2021-11-07,58,81,23,42,40,0,0,0,0,0
Texas,2021-11-14,60,78,22,41,38,0,0,0,0,0
Texas,2021-11-21,43,64,19,28,25,0,0,0,0,0
Texas,2021-11-28,67,80,20,42,43,0,0,0,0,0
Texas,2021-12-05,60,81,25,39,41,0,0,0,0,0
Texas,2021-12-12,52,76,23,34,33,0,0,0,0,0
Texas,2021-12-19,40,62,22,27,24,0,0,0,0,0
Texas,2021-12-26,43,67,18,29,22,0,0,0,0,0
Texas,2022-01-02,53,67,18,38,31,0,0,0,0,0
Texas,2022-01-09,55,68,21,42,37,0,0,0,0,0
Texas,2022-01-16,52,70,21,40,36,0,0,0,0,0
Texas,2022-01-23,58,82,21,48,39,0,0,0,0,0
Texas,2022-01-30,60,75,22,39,38,0,0,0,0,0
Texas,2022-02-06,69,88,24,50,44,0,0,0,0,0
Texas,2022-02-13,69,84,24,42,46,0,0,0,0,0
Texas,2022-02-20,66,87,19,42,46,0,0,0,0,0
Texas,2022-02-27,73,91,20,47,47,0,0,0,0,0
Texas,2022-03-06,73,86,20,42,42,0,0,0,0,0
Texas,2022-03-13,59,77,19,36,36,0,0,0,0,0
Texas,2022-03-20,66,82,20,45,38,0,0,0,0,0
Texas,2022-03-27,84,85,23,50,48,0,0,0,0,0
Texas,2022-04-03,85,87,21,48,43,0,0,0,0,0
Texas,2022-04-10,70,79,20,41,43,0,0,0,0,0
Texas,2022-04-17,79,80,24,47,50,0,0,0,0,0
Texas,2022-04-24,85,84,22,43,55,0,0,0,0,0
Texas,2022-05-01,81,83,21,43,66,0,0,0,0,0
Texas,2022-05-08,77,81,21,46,54,0,0,0,0,0
Texas,2022-05-15,67,76,21,41,47,0,0,0,0,0
Texas,2022-05-22,55,72,18,41,44,0,0,0,0,0
Texas,2022-05-29,48,73,20,38,42,0,0,0,0,0
Texas,2022-06-05,51,73,19,41,42,0,0,0,0,0
Texas,2022-06-12,54,72,20,40,41,0,0,0,0,0
Texas,2022-06-19,50,76,20,41,39,0,0,0,0,0
Texas,2022-06-26,52,78,21,38,35,0,0,0,0,0
Texas,2022-07-03,49,75,19,37,38,0,0,0,0,0
Texas,2022-07-10,50,79,20,44,41,0,0,0,0,0
Texas,2022-07-17,49,74,21,40,39,0,0,0,0,0
Texas,2022-07-24,54,83,18,46,39,0,0,0,0,0
Texas,2022-07-31,49,80,18,43,37,0,0,0,0,0
Texas,2022-08-07,43,78,17,43,38,0,0,0,0,0
Texas,2022-08-14,45,77,18,42,40,0,0,0,0,0
Texas,2022-08-21,47,78,17,43,42,0,0,0,0,0
Texas,2022-08-28,45,73,19,50,42,0,0,0,0,0
Texas,2022-09-04,53,77,18,42,43,0,0,0,0,0
Texas,2022-09-11,58,79,19,45,46,0,0,0,0,0
Texas,2022-09-18,60,85,20,46,46,0,0,0,0,0
Texas,2022-09-25,59,76,19,41,51,0,0,0,0,0
Texas,2022-10-02,59,72,24,44,45,0,0,0,0,0
Texas,2022-10-09,59,79,20,45,57,0,0,0,0,0
Texas,2022-10-16,51,72,18,44,43,0,0,0,0,0
Texas,2022-10-23,59,71,20,47,47,0,0,0,0,0
Texas,2022-10-30,66,71,20,41,42,0,0,0,0,0
Texas,2022-11-06,63,77,20,42,45,0,0,0,0,0
Texas,2022-11-13,69,69,20,40,49,0,0,0,0,0
Texas,2022-11-20,41,63,20,24,32,0,0,0,0,0
Texas,2022-11-27,65,78,18,41,47,0,0,0,0,0
Texas,2022-12-04,69,78,22,38,45,0,0,0,0,0
Texas,2022-12-11,65,68,19,36,43,0,0,0,0,0
Texas,2022-12-18,44,56,18,28,27,0,0,0,0,0
Texas,2022-12-25,43,67,18,26,28,0,0,0,0,0
Texas,2023-01-01,47,70,16,41,35,0,0,0,0,0
